,id,title,author,genre,story,platform
10,10,이토록 다채로운 핏빛,므앵갱,판타지,"피의 색으로 모든 것이 나뉘는 세상. 순수한 색일수록 높은 신분을, 섞이고 섞여 혼탁한 색일수록 낮은 신분을 지닌 채 살아가는 인간들 앞에 어느 날 '흡색'이라는 무시무시한 존재가 나타난다. 아무 색도 없는 흡색들은 닥치는 대로 인간의 피를 탐하고, 이에 대항할 수 있는 것은 오직 ‘빛눈의 은덕‘을 입은 사람들뿐. 바로 그 ‘빛눈의 은덕’이 어느 보잘것없던 소녀 시르에게 찾아오게 되는데...! <어둠이 스러지는 꽃> <삼작미인가> 므앵갱 작가의 신작!",레진코믹스
11,11,방구석 외톨이,피망,개그,5년차 백수 김어영의 방구석에서 벌어지는 소소하고 유쾌한 일상,레진코믹스
12,12,마법사와 춤을,꽉,판타지,"""나를 찾아와요. 당신을 기다리고 있어요.""",레진코믹스
13,13,킬링 미,가니메데,로맨스,망해가는 아이돌 그룹 팬인 '미나'와 아이돌에게는 전혀 관심이 없는 '련하'. 정반대의 성향에도 불구하고 둘은 세상 하나 뿐인 친구이며 둘도 없는 단짝이다.,레진코믹스
14,14,첫걸음을 내딛는 방법,정선우,BL,어릴 적 누군가가 무심코 던진 한 마디에 상처를 받아 말더듬이가 된 재하와 히키코모리가 된 영우. 각기 다른 아픔을 가지고 있는 두 사람. 과연 두 사람은 서로를 통해 상처를 치유할 수 있을까?,레진코믹스
15,15,할배툰,증조할배,일상,어둠에 춤추듯 내려온 노인,레진코믹스
16,16,천상의 마이로드,홍다,BL,"천상의 새, 풍조들을 모시던 천인 ‘하스’는 실수로 ‘풍조제’의 후계자인 ‘세인’에게 작은 상처를 낸다. 그는 인간으로 세 번 환생해 덕을 쌓고 돌아와야 하는 벌을 받고 ‘이서하’라는 이름의 평범한 인간으로 다시 태어난다. 시간이 지나 성장한 ‘세인’은 ‘서하’를 다시 천계에 데려오려 하지만 인간이 된 ‘서하’는 세 번의 생을 살 동안 덕이라 할 만한 것을 전혀 쌓지 않고 있었다. 결국 ‘세인’은 인간인 ‘서하’가 천계의 생물인 자신의 시중을 들면 덕이 쌓일 것이라 생각하고 ‘서하’의 집을 찾아간다.",레진코믹스
17,17,citrus 시트러스,사부로우타,백합,"외모는 영락없이 노는 여고생이지만 한 번도 사랑을 해본 적 없는 유즈는, 부모님의 재혼으로 전학가게 된다.남자친구가 안 생겨! 하고 불만이 폭발한 전학 첫날, 검은 머리 미인인 학생회장 메이와 최악의 방식으로 만나게 된다. 그후 우연히 메이와 훈남 담임선생님의 키스 장면을 목격하고 마음과는 반대로 그 장면을 머리에서 지울 수 없는 유즈. 게다가 학생회장과 의자매가 되어 같은 방에서 생활하게 되는데…?! 정반대인 두 여고생이 서로에게 반발하면서도 이끌린다. 자매의 love affair, 시작!",레진코믹스
18,18,주먹꾹,캐너피,일상,"집사의, 집사에 의한, 집사를 위한 냥냥이들의 행복 전도 만화!!! 볼을 꾹- 배를 꾹- 젤리를 꾹- 잡고 부비부비하고 싶어지는 고양이들을 보며 행복해지는 기분을 느껴보세요! ※ 너무 귀여워서 보다가 몸이 베베 꼬일 수 있습니다.",레진코믹스
19,19,4컷용사,고지라군,판타지,마왕을 해치운 용사는 드디어 공주를 구하고 새 삶을 찾는다. 하지만 공주와의 달콤한 미래는 상상으로 끝나버리고... 마왕 격퇴 이후 평범백수로 전락한 용사의 구차한 일상. 고지라군 작가님의 화제작 4컷용사가 리메이크로 찾아왔다!,레진코믹스
20,20,이림이야기,천호냥,학원,고등학교 1학년이 된 조이림 앞에 나타난 미친 돌직진남 채은호. 과연 이림이는 은호가 꽂아대는 직구 세례를 버틸 수 있을 것인가,레진코믹스
21,21,윈터 카니발,마사토끼,미스터리,등산에서의 사고로 부장이 죽고 폐부가 결정된 산악부에 신입부원 '명진'이 들어온다. 그것을 계기로 깊숙히 묻힐 예정이었던 산악부의 어둠이 모습을 드러내고 명진 역시 거기에 휘말리게 되는데...,레진코믹스
22,22,강하다! 이서영,개구락지,학원,"학교의 짱 '김우준'. 짱의 자리를 위협(?)하는 강한 짝꿍 '이서영'. 불안한 짱의 자리를 두고 항상 승부를 거는 우준이지만 어째 서영에겐 귀여운 장난에 불과하다. 승부가 일상이 되어갈 때 쯤, 서로에게 새로운 감정이 싹트기 시작하는데...",레진코믹스
23,23,구독한 식탁,눅쓰,일상,"무작정 시작해버린 먹방 너튜브 채널. 반응 없으면 접자는 마음으로 무심코 올린 영상이 대박?! 탄탄대로일 줄 알았던 너튜버의 길을 가로막는 콘텐츠 부족과 악플 공격... 그때 이 채널의 구독자 한 명이 도와주겠다며 나타나는데...! 누구나 대박을 꿈꾸지만, 쉽지 않은 너튜버의 길. <구독한 식탁>!",레진코믹스
24,24,테디베어,killer,드라마,"양아치 간호사 '백승기'와 어린이 환자 '박소현'의 우당탕탕 시끄럽지만, 따뜻한 병원 생활 이야기",레진코믹스
25,25,나의 수하[개정판],차현,BL,"[개정판] 해당 작품은 <나의 수하> 성인 버전의 일부 장면을 수정한 개정판입니다. 낮에는 유능한 '비서'로, 밤에는 유능한 '남자'로 이중생활을 즐기는 수하. 칼퇴 후 게이바에서 상대를 거절하고 나오는 순간 문 앞에서 누군가와 부딪히는데…. 몸에 집 한 채는 걸치고 다니는 이 남자... ""박지운...이사님?!""",레진코믹스
26,26,잘 자 내 꿈 꿔,이이런,미스터리,"「빠알간 창, 교실 복도, 몸을 옭아매던 수십 개의 손가락. 그 소름 끼치던 꿈속은ㅡ 나의 꿈이 아니었다.」 평범한 학생이었던 성하는 겉돌던 같은 반 친구, 이수의 악몽 속에서 깬 이후로 다른 사람들의 꿈이 보이기 시작하는데...",레진코믹스
27,27,조만국박람회,조만국,일상,조만국 : 일상툰 하겠습니다. PD : 오 조만국 : 하지만 제 일상은 비밀입니다. PD : ? 조만국 : 저는 여러분께 제 일상을 공유할 생각이 없습니다. PD : ?!!,레진코믹스
28,28,솔라솔 미레도,윤박,개그,"고등학교 첫날 옆자리 짝꿍으로 만난 남하늘의 짓궂은 장난의 대상이 된 대머리 남학생 한태용. 무서운 표정과 말투로 모든 솔직하게 말하는 탓에 친구를 사귀지 못하는 박동구, 그런 동구를 좋아하는 털털한 성격의 채해준. 그리고 남하늘에게 지는 것을 극도로 싫어해 남하늘에게 열등감을 느끼고 하늘과 친한 태용에게는 질투심을 느끼는 최리나. 이들이 함께 클래식 음악부 활동을 하며 펼치는 옴니버스 일상 코미디.",레진코믹스
29,29,도둑의 별,일단,학원,덜렁대고 부주의한 성격 탓에 매일 친구들의 구박을 한 몸에 받고 있는 우영. 하루에 하나씩 물건을 잃어버리고 뭐 하나 제대로 끝내본 적 없는 인생이지만 그런 우영에게도 잘하는 것이 하나쯤은 있다.,레진코믹스
30,30,소꿉친구가 자꾸 괴롭혀!,NAKTA,학원,고등학교 2학년 새 학기를 맞이하는 한누리. 초등학교 시절 전학 갔던 소꿉친구 강호밀이 같은 반 옆자리 짝꿍으로 돌아왔다! 키 147cm로 멈춰버린 자신과 다르게 몇 년 새 많은 것이 달라진 호밀. 그의 등장으로 흠칫 긴장하고 덜컹 가슴 뛰는 일상이 시작된다!,레진코믹스
31,31,이웃집 길드원,ANGELA,BL,"스토커에게 시달린 뒤 사람을 지독하게 경계하는 윤지구. 때마침 이웃집에 성적취향이 이상한 남자가 이사를 왔다...? ""옆집에 변태 새끼가 사는 것 같아여...""",레진코믹스
32,32,니 친구 김저키,김저키,일상,악마에게 항문을 판 블록버스터 일상툰,레진코믹스
33,33,광안 [개정판],라혜,로맨스,해당 작품은 웹툰 <광안> 성인 버전의 일부 장면을 수정한 [개정판]입니다.이용에 참고 부탁드립니다.,레진코믹스
34,34,러브로직,보리,BL,"오로지 수학과 논리만을 삶의 기준으로 삼으며 살아 온 수학 전공 대학원생 '강희서'. 그런 그의 인생에 존재하는 단 한 가지 비논리는 바로 아이돌 그룹 '일로직'이다. 2년 간 응원해 온 일로직의 첫 단독 콘서트, 희서는 티켓팅에 대차게 실패하고 설상가상으로 그의 과외 학생 '남건우'의 대입 실패 소식까지 듣게 된다. 꿀꿀한 기분도 달랠 겸 건우의 집으로 찾아 가 술을 진탕 마신 희서는 심상치 않은 건우의 분위기를 파악하지 못하고 잠에 빠지는데..... 그렇게 다음 날, 희서는 건우의 집에서 자신의 최애 멤버 '한별'과 맞닥뜨린다. 예상치 못했던 만남, 이게 도대체 무슨 상황일까?",레진코믹스
35,35,골든아워,박수빈,드라마,"환자를 살리는 데에 가장 필요한 것, ‘시간’. 우리는 그것을 ‘골든아워’ 라 부르기로 했다! ‘이국종’ 교수의 화제작 ‘골든아워’를 웹툰화한 작품!",레진코믹스
36,36,국제결혼 절대로 하지 마라,쑤,일상,"""미국에도 동양인 많이 살고 좋은 곳도 많은데...나는 왜 이런 곳으로 와버린걸까? 이럴 거면 국제 결혼 하지 말 걸 그랬어!""",레진코믹스
37,37,단금지교,핑푸,BL,"왕세자 지교는 동생을 죽였다는 누명을 쓰고 귀양길에 오른다. 그를 따르던 호위무사 단금은 죽음을 목전에 둔 유배지에서 지교를 향한 연정을 숨기지 못하고, 그로 인해 지교 또한 마음이 어지러운데..",레진코믹스
38,38,타치바나 백작,활기,BL,"일제강점기 시대, 조선인 소년 권용현은 매년 여름마다 마을 뒷산에 있는 타치바나 백작저에 초대받는다. 그곳에서 친해진 미스터리한 소년 타치바나 쇼는 저택에서 단 한번도 나가보지 못한채 갇혀있는 신세였고, 권용현은 그런 타치바나 쇼를 도와 저택에서 벗어날 수 있도록 궁리하기 시작하는데..",레진코믹스
39,39,살맛 : 전생에 나라를 구했습니다[개정판],스튜디오 스텔라즈,로맨스,"해당 작품은 <살맛 : 전생에 나라를 구했습니다> 성인 버전의 일부 장면을 수정한 개정판입니다. 명문대 교수의 비서로 매일 야근에 시달리는 모태솔로 ""채이""는 급작스런 교수의 호출로 공항에 도착한다. 그런데 갑자기 헐리웃 스타가 내게 키..키스를? 그것도 모자라 중동의 대부호에게 납치까지..! 갑자기 주위에 온통 미남들이라니... 나, 전생에 나라라도 구했나? <엄마의 남자> 스튜디오 스텔라즈의 로맨스 신작.",레진코믹스
40,40,포인트 슈팅,철가면,BL,"마흔셋의 형사인 '건석'은 딸처럼 함께 하던 조카의 결혼 뒤 권태감에 시달리고 있던 중 한 손님이 경찰서로 찾아왔다는 소식을 듣게 된다. 누군지도 살피기 전, 그 손님은 건석을 와락 껴안는 것도 모자라 볼에 딥키스까지 하며 찐-한 인사를 건네는데...?! 그의 정체는 조카의 초등학교 소꿉친구이자 자신에게 고백을 하고 난 뒤 갑작스레 사라진 '준헌'이었다. ""정말 보고 싶었어요. 아저씨."" 앳된 모습은 벗고 6년 만에 나타난 준헌은 플러팅을 잔뜩 던지며 건석의 혼을 쏙 빼놓는데..",레진코믹스
41,41,주인의 사정[개정판],WAJE,BL,"해당 작품은 <주인의 사정> 성인 버전의 일부 장면을 수정한 개정판입니다. 평범하게 살아온 나, 임주인. 평생 그렇게 평범할 줄 알았는데 갑자기 고야휘라는 성격 나빠 보이는 선배가 나더러 방충망 역할을 하란다. 뭐야? 근데 거절을 못 하겠네. 혹시 나 얼빠였나? 그게 끝인 줄 알았는데, 웬 미친놈이 나한테 주인님이라고 엉겨 붙는다. 근데… 얘도 잘 생겼네… 하, 나 정말 괜찮은 걸까?",레진코믹스
42,42,"보지 마, 안 괜찮아, 불법이야!",한국만화가협회,일상,"웹툰을 사랑한다면, 최애 작가의 신작을 계속 보고 싶다면! 지속 가능한 웹툰 생태계를 위한 첫 단추, 불법 유통 웹툰 보지 않기! 작가와 독자 모두가 행복해지는 그날을 위해 다 같이 외쳐 봅시다. ""보지 마, 안 괜찮아, 불법이야!"" 본 캠페인은 한국만화가협회와 한국웹툰작가협회, 한국저작권보호원이 함께합니다",레진코믹스
43,43,프로젝트 T,휘영,판타지,"""디스맨 들어본 적 없어?"" 고등학생인 은주와 성미의 요즘 크나큰 관심사는 '자각몽'이다. 자각몽에 이어 서로 꿈을 공유하기까지 시도하는 둘, 꿈 속에서 수상한 한 남자를 만난다. 흔해빠진 인터넷 괴담이라고 생각했는데... 정말 '디스맨'이 존재한다! 그런데 이 '디스맨'은 은주와 성미에게 '특별한 수업'을 제안하는데...?",레진코믹스
44,44,모더니스트,원추리,BL,"형이 가진 건 언제나 내게도 좋아보였다 형의 장례식에 나타난 남자, 상연. 형의 오랜 친구였다는 그와 슬픔을 나누면서 호일은 점차 그에게 끌리기 시작하는데.",레진코믹스
45,45,매운맛 커플,깜지루,일상,"""야외인데..."", ""장소가 중요해?"" 캡사이신 과다 함량 남녀들의 일상이란? 끝맛엔 달짝지근함이 감도는 매운맛 커플들의 레시피!",레진코믹스
46,46,낙제점짜리 사랑,퐁퐁,BL,"잘생긴 얼굴, 우수한 성적, 다정한 성격 삼박자를 고루 갖춘 전교 부회장 '은형'. 하지만 '은형'에게도 진짜 모습은 따로 있었다. 이를 우연히 알게 된 '승규'는 당황스럽다가도, 까칠하면서도 허술한 '은형'에게 자꾸 참견하고 싶어지는데... <애정보이스>, <ASMR로 가자> 퐁퐁 작가의 신작!",레진코믹스
47,47,히어로즈 플랜비,인디고,액션,인디고 작가의 틴에이저 히어로물 [내츄럴스]가 본격적인 스케일로 다시 돌아왔다.,레진코믹스
48,48,하프 오브 미,samK,BL,"오전 7시부터 오후 7시, 12시간을 다른 사람 몸으로 살아야 한다…?!",레진코믹스
49,49,집사랑,김첨지,BL,「<박배우X김남팬> 김첨지 작가의 화제의 기대 신작!」,레진코믹스
50,50,집에 가는 길에 USB를 주웠다,백조아시,백합,끝없는 야근 끝에 집으로 돌아가던 화원은 낡은 USB를 발로 차게 된다. 집에서 USB를 연결해보니 김유리 작가의 화제의 웹소설 '아내는 결혼한 사실을 숨긴다(이하 아결숨)'가 들어있었다.,레진코믹스
51,51,칼날왕관,고추밭소년,액션,"과거 융성했던 열나라는, 무능한 황제가 폭정과 향락을 일삼아 점점 쇠락해갔으니, '내장군' 조전은 황제를 끌어내리고 새로이 나라를 세우기 위해 황제의 왕관에 도전한다. 폭정과 향락, 피로 물들여져 무뎌진 왕관은 반란과 전투, 욕망의 향연으로 '칼날 왕관'으로서 벼려진다.",레진코믹스
52,52,낯선 농담,혜림,BL,"항상 떠들썩한 친구들과 어울려 다니며 대학교의 마지막 시절을 보내는 김민의 가슴은 어딘가 휑하다. 다른 친구들처럼 소개팅도 해보고 연애도 해보고 싶지만 그럴 수는 없다. 사실 김민은 과거의 상처를 아직 극복하지 못한 ‘숨은 게이’이기 때문이다. 그런 김민을 향해 뚜벅뚜벅 직진해오는 한 남자, 최시준.",레진코믹스
53,53,연애경험없는 여기사에게 들이대 보았다,뭐가요,판타지,"평화의 시대, 최전선에서 숱한 활약을 하고 후방으로 내려와 조용히 복무 중인 기사 리를. 조용한 일상도 잠시, 정체 모를 후배기사 카토가 찾아와 매일마다 연심을 표한다. 일평생 이런 구애를 받아 본 적 없어 늘 당황하는 리를 그런 건 모르겠고 매번 들이대는 카토 사실상 결말은 정해져있지만, 그 과정 속에 그들에겐 어떠한 일들이 있을까",레진코믹스
54,54,금요정의 금요극장,금요정,개그,극장 내 연극에서의 모든 해프닝 및 대사와 등장인물의 감정 표현은 전부 가상의 각본과 배우의 연기입니다. 배우들은 행복하게 촬영했습니다. 아마도.,레진코믹스
55,55,레바툰,레바,일상,본격 나사 빠진 유해불건전장르불문개그만화.,레진코믹스
56,56,A와 B의 초상,두긍,BL,"어떤 저택의 괴기한 소문이 흐르는 마을. 그 속의 평범한 남고생 윤A는 갑작스러운 편지 한 통으로 이별통보를 받게 된다. 그 속내와 본심을 알기 위해 (전)여자친구의 흔적을 더듬어가는 와중, 조금은 어둡고 이상한 도서부원 신B와 친해지게 되는데... 제1회 레진코믹스 BL 공모전 대상 수상작!",레진코믹스
57,57,마들레느가 9번지,진혜리,드라마,"어느 날 갑자기 유럽의 동네 제과점에서 일하게 된다면? 행동파 모건 부인, 쿨한 파티쉐 비숍, 아르바이트 겸 작가 지망생 줄리가 꾸려나가는 작은 제과점 이야기.",레진코믹스
58,58,블랙보이,노커,판타지,블랙보이와 한스 그리고 카이드락. 용사와 마왕의 불안한 우정 .'어나더월드' 노커 작가의 또 다른 다크 판타지!,레진코믹스
59,59,친하게 지내자,영일,일상,"1인용 삶을 추구하며 살아온 로맨스 소설가 한수씨. 그런 한수씨의 삶에 불쑥 나타난, 시크한 매력 가득한 조카 모나. 철없는 삼촌과 애어른 조카의 기묘한 동거가 시작되었다. 두 사람 사이는 언제 쯤 가까워질까요? 한수씨, 모나, 그리고 매..매력만점 이웃들과 함께 오늘도 내일도 <친하게 지내자>!",레진코믹스
60,60,삼국지 가후전 R,마사토끼,드라마,"여러 주인을 바꿔 섬겼고, 음흉한 계책에 거리낌이 없었다. 인간의 마음에 의심을 심는 난세의 책략가이자, 전쟁에서 단 한 번도 패하지 않은 자… 그의 이름은 바로 가후. 마사토끼X입개 콤비로 새롭게 만들어지는 진짜 가후전, 그 단단한 재기동!",레진코믹스
61,61,매드 독,하리보,BL,조폭이라는 집안 내력으로 ‘평범한’ 일상에 집착하는 하민. 어느 날 하민이 적대 세력에 납치를 당하는 사건이 벌어지자 그의 아버지는 그 옆에 세혁을 붙여 준다. 그런데 튀어도 너무 튀는 세혁. 평범하고 싶은 하민의 일상에 세혁이라는 강렬한 파문이 일기 시작한다.,레진코믹스
62,62,연애는 사치!,듀,로맨스,"성적 우수, 용모 단정, 인기 만점인 심윤은 자신의 꿈에 무탈히 도달하기 위해서는 연애는 사치라고 생각하고 있다. 그러나 누구에게나 다정하고 자신과는 달리 화목한 가족을 가진 친구의 짝남, 권민하가 신경쓰이기 시작하는데...",레진코믹스
63,63,나의 여름에게,해민,로맨스,"가정학대 아동으로 자란 인하는 대학에 들어가자마자 집을 나온다. 혼자 힘으로 살아남기 위해 안간힘으로 발버둥치지만 세상은 그런 인하를 비웃듯이 고통만을 안겨준다. 끊어질래야 끊어질 것 같지 않는 이 구질구질한 굴레 속에서 가장 먼저 놓고자 했던 것은, 왜 하필 너였을까.",레진코믹스
64,64,글라스 러버스,펭귄쥬스,학원,메타버스에서 이상형의 AI와 연애를 할 수 있는 시대. 여자에게 트라우마가 있던 '김신호'는 성인이 되자마자 VR에서 이상형인 AI '유화니'를 만나 거사를 치르려 하는데…. 미래의 솔로들을 구원할 신개념 메타버스 청춘 성장 로맨...스?,레진코믹스
65,65,다피만화,다피,개그,남녀노소 누구나 편하게 즐길 수 있는 다피만화 입니다 그러니까 피디님 제발 고1추 좀 반려 좀 시키지 말아주세요,레진코믹스
66,66,옆자리 짝꿍의 비밀,채군,학원,"평범한 남자 고등학생 양기룡. 그리고 언제나 헤실헤실하고 가끔 나사빠진 행동을 하는 그의 짝꿍 유재경. 그럭저럭 귀엽다고 생각되는 반 친구였을 뿐인데.. 어느 날 우연히 그녀의 위험한 비밀을 알게 된다. 이 심장의 두근거림은 두려움인지, 설렘인지..?",레진코믹스
67,67,클라우드,김파스,BL,짝사랑하는 찬일이의 사진을 모으는 것이 취미인 하늘이. 그러나 실수로 같은 반 실장인 현운이에게 들키고 만다. 하늘은 착하고 모범생인 현운이 비밀을 지켜줄 것이라고 기대하지만... 왜인지 현운이 손안에서 놀아나는 것 같은데...?,레진코믹스
68,68,브리아노의 연구소,엉덩국,개그,가난뱅이 고등학생 다비가 미스테리 과학자 브리아노의 연구소에 들어가면서 펼쳐지는 기괴한 나날들,레진코믹스
69,69,백억년을 자는 남자,수사반장,드라마,"하루에 3시간만 자도 정상 생활이 가능한 35세 양승조씨. 남들보다 5시간씩 남는 잠시간을 온전히 자신을 위해 써왔고, 그 사이에 사랑하는 아내와 자식들, 그리고 훌륭한 직장과 동료들과 함께 하게 되었다. 그러나, 36세 생일날 잠에서 깬 그의 인생은 크게 뒤틀리는데... <김철수씨 이야기> 수사반장 작가의 장대한 대우주 서사시!",레진코믹스
70,70,불멸의 날들,허긴개,액션,"오랜 연구 끝에 인류는 더이상 죽지도 다치지도 않게 된다. 하지만 언제나 돌연변이는 존재하는 법. 죽을 수 있는 존재로 태어난 '멸'은 불사의 사람들 사이에서 갖은 고생을 하며 살아간다. 외로이 고군분투를 하며 지내던 때, 멸은 자신과 같은 돌연변이 해결사 '필'을 만나게 된다. 그리고 필은 자신과 같이 일을 하자며 멸에게 구애(?)하는데. 안전지상주의 '멸'과 한탕주의 '필', 이 조합 과연 괜찮은 걸까?",레진코믹스
71,71,하라는 공부는 안하고,하우진,학원,"의대 진학이 목표인 재수생 '남주호' , 어째선지 같은 재수학원에 다니는 같은 반 여자애 '여지우'의 타겟이 되고 평범하기만 할 줄 알았던 재수학원 생활에 위협을 받기 시작한다",레진코믹스
72,72,오크의 포로가 된 엘프 여사령관,삭둑,판타지,치열한 전쟁 끝에 오크군에 사로잡혀 버린 엘프 여사령관 '이시르'와 '레나'. 무자비한 엘프 포로와 가녀린 오크군의 파란만장한 병영 생활기!,레진코믹스
73,73,이 무슨 대자연인가,상덕이,개그,"진짜 얕은 정보, 깊은 사심. 특이한 생물들을 뒤틀린 시각으로 알아보는 만화.",레진코믹스
74,74,작전본부: 우리 집,청혈구,드라마,"택배기사로 근근이, 하지만 부지런히 살고 있는 전상우, 10년 전 사라진 아버지가 유산으로 남겼다는 집에서 살게 되었다.. 그리고 집에 들어간 바로 그날 밤에 들이닥친 비밀요원들! 뭐? 나를 인질로 삼겠다고? 뭐?! 우리 집에 잠복하며 마약조직을 잡겠다고?! 갑자기 생긴 것도 모자라 갑자기 작전본부가 돼버린 우리집!!",레진코믹스
75,75,킬러가 사랑에 빠졌을 때,에레세모,BL,[속보] 프로 킬러 주태만이 국내 최고의 배우 강다혁에게 반해버렸다!,레진코믹스
76,76,내게 게임은 살인이다,우왕이,판타지,"정체불명의 가상현실 게임 '케이지' 그래도 뭐, 게임이 재밌으면 그만 아닌가? 라는 생각으로 게임을 시작한 시련은 게임 속 연쇄 살인마 가이샤와 엮이게 되며 온갖 사건 사고에 휘말리게 되는데... '내게, 게임은 살인이다.'",레진코믹스
77,77,마법에 기운 달,쿠카부라,판타지,"마법이 만연한 세상, 추락하는 달을 누구도 막을 수 없다! 망가진 달 궤도를 고치기 위해 여정 길에 오른 공주 '오로라'와 사제 '퀼리번'. 둘은 서서히 달의 비밀을 파헤쳐가며 세상의 진실을 깨달아간다. 진실을 숨기려는 자들을 헤치고 나가 끝에 도달하고, 그걸 감당할 자는 누구일까? 뒤늦게 깨달은 진실이 감당할 수 있는 것이 아니라면 어떻게 해야할까? 폴빠의 새로운 미스터리 판타지, <마법에 기운 달>!",레진코믹스
78,78,무명의 등불,이재,드라마,"부패한 왕실과 오랑캐의 침략으로 울부짖던 조선, 여자아이 두 명이 임금과 역적의 운명을 같이 타고 태어난다. 혼란스러운 시대를 밝히는 등불이 될 것인가. 그 불에 타 재가 되는 나방이 될 것인가. ...새로운 역사가 시작된다!",레진코믹스
79,79,"꽃은 꽃으로, 잎은 잎으로",골지,로맨스,"재벌가 첩의 딸로 태어난 홍설영은 갖은 핍박에도 굴하지 않고 떳떳하게 자리를 잡아가고 있던 중, 부모님이 갑자기 교통사고로 돌아가시게 되고 설영 또한 자살을 가장한 죽음을 맞이하게 된다.",레진코믹스
80,80,박씨유대기,슬라정,개그,"평범한 남학생 박남주는 같은 반의 큐트한 여학생 박여주에게 끌린다. 하지만 그녀의 정체는 상상도 할 수 없는...! '극강의 연재처 선정능력' 보유자, [초딩이지만 우리 사귀어요] 슬라정 작가의 레진 데뷔작! 레진은 여기까진가, 아니면 이제부터인가...!",레진코믹스
81,81,커튼콜 아래그랑,바싹탄숯,판타지,"신의 능력 '커튼콜'을 가진 사설 심부름꾼 비기난, 책을 먹으며 식신을 다루는 '지식인' 스콘, 말괄량이 의사 콜롬보, 상냥하고 잔혹한 악마 이오나들의 모험과 배후에 숨겨진 천사와 악마의 음모가 장대하게 펼쳐지는 판타지 대 서사시!",레진코믹스
82,82,표준규격전사,오솟,개그,지극히 정상적인(?) 그들의 표준적인 모험 이야기가 시작된다!,레진코믹스
83,83,던전 속 사정[개정판],레바,판타지,[개정판] 해당 작품은 <던전 속 사정> 성인 버전의 일부 장면을 수정한 개정판입니다. 마물을 물리치고 얻게 되는 전리품. 그 용도의 새로운(?) 해석으로 인해 재구축된 대륙에 처음 발을 들인 한 소녀는 여러 황당한 사건들을 겪으며 성장해 나가는데... <레바툰>에 이은 레바 작가의 액션개그판타지!,레진코믹스
84,84,도깨비도 수풀이 있어야 모인다[개정판],신,BL,해당 작품은 <도깨비도 수풀이 있어야 모인다> 성인 버전의 일부 장면을 수정한 개정판입니다. 매일 밤 귀신이 오는 것도 모자라 죽을 운명에 처하게 된 '주은재'. 교통사고 직전의 그를 실수로 구한 도깨비 '산'은 저승 명부를 어지럽힌 대가로 은재의 목숨을 책임지게 되는데... 떨어질 수 없는 두 사람 사이에서 싹트는 감정은?,레진코믹스
